system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,NDI45,NDVI,NDVIre,NDWI,NDre1,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,VH,VH_VV_ratio,VV,WVP,label,.geo
3600,0.034266666,0.0505,0.11920476,0.052468,0.042857144,0.0656625,0.043092858,0.10530909,0.23040909,0.2611857,0.27967274,0.2924,0.23021428,0.0,0.0,0.0,1.0E-4,0.0,0.41924134,0.7329774,0.45291397,-0.61971736,0.37263396,0.0,0.0,0.0,4.0E-4,0.0041,0.0065,0.0042,-14.814006,1.6735646,-8.8517685,0.24005,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3601,0.03424074,0.04011818,0.10705555,0.048762858,0.044635713,0.06846364,0.04483793,0.10364898,0.22882609,0.27111578,0.27566665,0.29048333,0.26236334,0.0,0.0,0.0,0.0,0.0,0.39606893,0.7202041,0.45349482,-0.6021063,0.37650073,0.0,0.0,0.0,4.0E-4,0.004442857,0.0069,0.004442105,-14.583478,1.7238677,-8.4597435,0.22458,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3602,0.034814287,0.042846154,0.107666664,0.056252632,0.05017059,0.07388966,0.05037714,0.105057694,0.19899091,0.2143087,0.23106667,0.23627,0.23051667,0.0,0.0,0.0,0.0,0.0,0.35179085,0.64200926,0.37488797,-0.5154083,0.30894145,0.0,0.0,0.0,4.0E-4,0.004955556,0.0071666664,0.0052,-13.981958,1.6831045,-8.307243,0.21546666,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3603,0.03355294,0.03687143,0.103564285,0.044833735,0.041983332,0.064753845,0.041134614,0.09975152,0.2170037,0.25162,0.26025715,0.27517143,0.281328,0.0,0.0,0.0,0.0,0.0,0.41605872,0.7270356,0.44583824,-0.6015283,0.37016654,0.0,0.0,0.0,4.0E-4,0.0044375,0.0065,0.0041,-14.843935,1.5969073,-9.295427,0.23129,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3604,0.03422857,0.041553847,0.112127274,0.047661904,0.0421875,0.06373333,0.040093333,0.09446429,0.23321667,0.27424285,0.3060889,0.2998125,0.2929862,0.0,0.0,0.0,0.0,0.0,0.4040719,0.7683686,0.52833086,-0.6553299,0.42343745,0.0,0.0,0.0,4.0E-4,0.0044636363,0.0065,0.0042,-13.8897,1.8127387,-7.662274,0.24098334,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3605,0.033533335,0.04083333,0.09985556,0.04480159,0.041141175,0.064295456,0.04106087,0.10003214,0.21257667,0.24026923,0.25607777,0.25967273,0.26199374,0.0,0.0,0.0,0.0,0.0,0.4179603,0.7236248,0.4381951,-0.59862155,0.36001712,0.0,0.0,0.0,4.0E-4,0.0043,0.00645,0.0043,-14.187515,1.6689597,-8.5008135,0.217525,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3606,0.03359091,0.05920667,0.08398182,0.04052778,0.054859117,0.074391074,0.058084615,0.09962353,0.1853077,0.2129577,0.1933,0.22508462,0.17624594,0.0,0.0,0.0,0.0,0.0,0.26339108,0.5378825,0.31979835,-0.44420204,0.30071875,0.0,0.0,0.0,4.0E-4,0.0055545457,0.0073,0.00554375,-14.371134,1.622028,-8.859979,0.2261741,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3607,0.034225,0.03966923,0.12688372,0.052660316,0.035945,0.05879355,0.034860525,0.09754143,0.24261223,0.28535485,0.3009697,0.31676924,0.30148378,0.0,0.0,0.0,0.0,0.0,0.47341374,0.79239196,0.51047075,-0.67315423,0.42648607,0.0,0.0,0.0,4.0E-4,0.00405,0.0060625,0.0036,-15.409098,1.5504284,-9.938606,0.21691428,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3608,0.03416,0.04755,0.0928,0.04746,0.04625,0.0659,0.0456,0.1006375,0.1995725,0.22062917,0.22205,0.240285,0.2107,0.0,0.0,0.0,1.0E-4,0.0,0.37635696,0.65925646,0.37625408,-0.5422816,0.32955265,0.0,0.0,0.0,4.0E-4,0.0048,0.00685,0.0047,-13.5265045,1.6575357,-8.160611,0.2365,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3609,0.0336,0.0466,0.085883334,0.041575,0.0417,0.0654,0.043366667,0.0969,0.1877,0.2114,0.2566,0.22725,0.19338334,0.0,0.0,0.0,0.0,0.0,0.381654,0.71085674,0.451768,-0.5937888,0.31904426,0.0,0.0,0.0,4.0E-4,0.00445,0.0066,0.00445,-14.915852,1.8813015,-7.928475,0.22755,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3610,0.0341,0.0444,0.08245,0.04369375,0.040085714,0.06543333,0.04202,0.0982125,0.1962,0.22196667,0.24133334,0.2355,0.213525,0.0,0.0,0.0,0.0,0.0,0.40070954,0.7034092,0.42150667,-0.5734,0.3328238,0.0,0.0,0.0,4.0E-4,0.0041,0.0066333334,0.0044,-14.120069,1.6248424,-8.690116,0.23316666,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3611,0.033594117,0.037564285,0.09555333,0.040791526,0.0409,0.06093077,0.0373,0.09953846,0.24413846,0.28347272,0.29454285,0.3109353,0.29353783,0.0,0.0,0.0,0.0,0.0,0.4548316,0.77519476,0.49483287,-0.65718544,0.420744,0.0,0.0,0.0,4.0E-4,0.0042,0.0063,0.0038615384,-15.142977,1.5713941,-9.636651,0.24032,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3612,0.034833334,0.06575,0.0351354,0.021607246,0.08186875,0.097965,0.08241471,0.08841176,0.09052,0.09813913,0.09791304,0.090216,0.13671951,0.0,0.0,0.0,0.0,0.0,0.03510612,0.08594535,0.050993096,2.6526887E-4,0.011782361,0.0,0.0,0.0,5.0E-4,0.00825,0.009975,0.0085,-17.917515,1.4050095,-12.752593,0.21732,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3613,0.03484,0.050885,0.08727727,0.040716,0.0528,0.0760875,0.05244,0.1111,0.24575,0.28285,0.26703334,0.30674446,0.261045,0.0,0.0,0.0,1.0E-4,0.0,0.35868904,0.6717097,0.41237658,-0.5564974,0.37732938,0.0,0.0,0.0,4.0E-4,0.00535,0.0077333334,0.0055333334,-13.799077,1.7464415,-7.9012537,0.23365,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3614,0.0342,0.043414287,0.07653,0.036922224,0.043614287,0.06688182,0.042075,0.08903846,0.16697778,0.19154286,0.22326,0.19888571,0.22908,0.0,0.0,0.0,0.0,0.0,0.35818946,0.68285376,0.42978612,-0.53897154,0.30443114,0.0,0.0,0.0,6.0E-4,0.0047,0.0067,0.0044,-14.500131,1.6092513,-9.010483,0.22855,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3615,0.03423333,0.03352857,0.0907,0.039826665,0.0362,0.061533332,0.03642,0.1008,0.23763333,0.2789,0.29045,0.299525,0.28835,0.0,0.0,0.0,0.0,0.0,0.4691736,0.77715915,0.48472846,-0.65036225,0.40431398,0.0,0.0,0.0,4.0E-4,0.003775,0.0062,0.00385,-14.333349,1.6916263,-8.473118,0.2428,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3616,0.03398,0.04344074,0.11155,0.048846938,0.04541111,0.06814,0.044666667,0.107080646,0.24424075,0.28247142,0.287,0.31044167,0.29373845,0.0,0.0,0.0,0.0,0.0,0.41130203,0.7306533,0.45655465,-0.616264,0.39041203,0.0,0.0,0.0,4.0E-4,0.0048,0.0068,0.0044583334,-14.39973,1.7725393,-8.123786,0.22394444,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3617,0.0343,0.03702857,0.0960625,0.043735296,0.040575,0.06434706,0.040566668,0.10705714,0.24169858,0.2747,0.29112,0.29472,0.26364,0.0,0.0,0.0,0.0,0.0,0.4504048,0.7553916,0.46226376,-0.6379577,0.38606232,0.0,0.0,0.0,4.0E-4,0.0041,0.0066538462,0.0042,-13.453337,1.7832394,-7.544325,0.25553334,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3618,0.03423077,0.043416668,0.11902059,0.056153193,0.043415386,0.068721876,0.04478,0.1073375,0.224365,0.25548095,0.25982857,0.2751261,0.27733254,0.0,0.0,0.0,0.0,0.0,0.41124457,0.70598334,0.4153191,-0.58166623,0.35280862,0.0,0.0,0.0,4.0E-4,0.0048,0.0069,0.0047,-14.227684,1.8334253,-7.7601657,0.22832222,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3619,0.033577777,0.035736363,0.10248333,0.049673334,0.0409,0.060664285,0.04098,0.09917143,0.21285,0.24395555,0.23888,0.26383334,0.25449374,0.0,0.0,0.0,0.0,0.0,0.41520396,0.70713925,0.41327608,-0.59495616,0.36432937,0.0,0.0,0.0,4.0E-4,0.0042,0.0062,0.0042,-14.8953905,1.4765415,-10.088027,0.2478,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3620,0.035427272,0.045155555,0.10758125,0.048770588,0.04904737,0.07215,0.044372726,0.10762,0.22444445,0.2513909,0.25685,0.2714,0.21517777,0.0,0.0,0.0,0.0,0.0,0.4161204,0.70538265,0.40944386,-0.5613982,0.35181257,0.0,0.0,0.0,4.0E-4,0.0049375,0.0073,0.0047,-14.192107,1.6438121,-8.633656,0.2402,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3621,0.0336,0.04565,0.09249,0.04599,0.04118,0.05631,0.041391667,0.088525,0.19391,0.22847272,0.27967143,0.24776363,0.24588695,0.0,0.0,0.0,0.0,0.0,0.36279663,0.74215865,0.51914257,-0.6648029,0.3731301,0.0,0.0,0.0,4.0E-4,0.0043,0.0059,0.00425,-13.425237,1.7688757,-7.5897,0.23355,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3622,0.034215,0.050125,0.09941482,0.04409394,0.043303125,0.060847826,0.036955554,0.103316665,0.24071305,0.27915,0.28726315,0.30275625,0.28521612,0.0,0.0,0.0,0.0,0.0,0.47308806,0.77203315,0.4709575,-0.6504113,0.3993736,0.0,0.0,0.0,4.0E-4,0.0043,0.0063,0.003825,-14.800814,1.6389488,-9.030675,0.25186667,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3623,0.034875,0.045055557,0.099375,0.048604,0.040733334,0.0641875,0.041133333,0.10349546,0.228425,0.26337144,0.27908888,0.28682858,0.23840334,0.0,0.0,0.0,0.0,0.0,0.43118748,0.7430951,0.45896658,-0.6260302,0.376384,0.0,0.0,0.0,4.0E-4,0.00415,0.0065,0.0042,-14.179263,1.6151035,-8.779167,0.24053334,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3624,0.034844443,0.0355,0.0990875,0.04489655,0.04115,0.064414285,0.041004762,0.11099048,0.23435,0.2634857,0.26749092,0.286975,0.2656263,0.0,0.0,0.0,0.0,0.0,0.46044677,0.73416317,0.41349572,-0.61185133,0.3572113,0.0,0.0,0.0,4.0E-4,0.00425,0.00665,0.0043,-14.9057665,1.5151999,-9.837492,0.22225,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3625,0.03424091,0.03965,0.09567097,0.044374544,0.042785715,0.057610255,0.035093024,0.10586666,0.23772703,0.2692237,0.2779079,0.29279524,0.28771427,0.0,0.0,0.0,0.0,0.0,0.50208426,0.7757641,0.44828725,-0.6565893,0.3837683,0.0,0.0,0.0,4.0E-4,0.0043,0.0062,0.004,-15.338418,1.6224347,-9.453951,0.22877778,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3626,0.0327,0.047842856,0.064085715,0.036483333,0.0731875,0.0954,0.0877,0.0951,0.1467,0.16174,0.11093333,0.17055,0.18126667,0.0,0.0,0.0,0.0,0.0,0.040481392,0.11696593,0.0768484,-0.07528272,0.21339948,0.0,0.0,0.0,5.0E-4,0.0077333334,0.0096,0.009,-16.75801,1.6367373,-10.238668,0.2086,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3627,0.0345,0.04257143,0.10717778,0.045045834,0.04273,0.06289222,0.04262,0.096842855,0.199825,0.23808125,0.26776,0.251175,0.24582307,0.0,0.0,0.0,1.0E-4,0.0,0.38879782,0.7253689,0.46877623,-0.6195869,0.34712943,0.0,0.0,0.0,4.0E-4,0.0042,0.0064,0.00445,-15.572961,1.6703308,-9.323279,0.237635,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3628,0.034272727,0.048966665,0.099945,0.045971427,0.04903,0.06860435,0.049384616,0.10724706,0.22844616,0.26006666,0.25975,0.2791,0.23052,0.0,0.0,0.0,0.0,0.0,0.36941725,0.68049765,0.4155427,-0.5821322,0.36104125,0.0,0.0,0.0,4.0E-4,0.00494,0.0071625,0.00494,-14.536645,1.6623133,-8.744828,0.2444,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3629,0.0348125,0.04217647,0.0958,0.04097143,0.04278235,0.06646667,0.04286207,0.10557436,0.2459579,0.2865357,0.29328334,0.3092,0.28564376,0.0,0.0,0.0,0.0,0.0,0.42248586,0.744979,0.4706164,-0.63048416,0.3993475,0.0,0.0,0.0,4.0E-4,0.0042,0.0068,0.0041,-14.198876,1.6875811,-8.413745,0.2349,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3630,0.034316666,0.034833334,0.10388846,0.044738296,0.043264102,0.05821923,0.04260328,0.10532462,0.24524528,0.28524145,0.29514286,0.31010625,0.3002147,0.0,0.0,0.0,0.0,0.0,0.4239994,0.7477201,0.47399166,-0.670484,0.39912343,0.0,0.0,0.0,4.0E-4,0.004,0.0063,0.0041,-14.206407,1.6474242,-8.623405,0.22835714,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3631,0.033573333,0.051145453,0.09198214,0.041975,0.043109525,0.057880852,0.04103889,0.099709675,0.23225714,0.26730832,0.27132857,0.28384,0.2071,0.0,0.0,0.0,0.0,0.0,0.41684818,0.73723966,0.46253693,-0.64836454,0.39927927,0.0,0.0,0.0,4.0E-4,0.0044714287,0.0063,0.0041,-14.222176,1.6918247,-8.406412,0.24822,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3632,0.034242105,0.059102856,0.118819445,0.052209858,0.042814285,0.06621538,0.043075554,0.10499846,0.22642057,0.26385653,0.26945826,0.2871263,0.1990875,0.0,0.0,0.0,0.0,0.0,0.4181889,0.7243463,0.43919575,-0.60547763,0.36637035,0.0,0.0,0.0,4.0E-4,0.0048,0.007,0.0047,-14.568058,1.6650668,-8.749233,0.24451667,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3633,0.033585716,0.0414,0.09972,0.04494,0.051133335,0.07350909,0.050541665,0.10548,0.2141389,0.24545,0.21468236,0.26239446,0.25361538,0.0,0.0,0.0,1.0E-4,0.0,0.35211992,0.6188757,0.3410843,-0.4898593,0.3399639,0.0,0.0,0.0,4.0E-4,0.0049333335,0.00716,0.0053,-14.21199,1.8911237,-7.515104,0.2288,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3634,0.033566665,0.042907406,0.10736316,0.05637059,0.048486665,0.0681875,0.0525,0.09740811,0.19299167,0.21702223,0.21872222,0.2322875,0.24648333,0.0,0.0,0.0,0.0,0.0,0.29957092,0.6128636,0.38374716,-0.52467626,0.32914475,0.0,0.0,0.0,4.0E-4,0.004925,0.0071333335,0.0053,-13.383703,1.715049,-7.8036857,0.22493333,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3635,0.034277778,0.04428,0.089605264,0.04100921,0.050651725,0.06685641,0.042833332,0.105512,0.2183795,0.25026092,0.2535865,0.26875263,0.2530059,0.0,0.0,0.0,1.0E-4,0.0,0.42251864,0.7109955,0.41235065,-0.582725,0.34847316,0.0,0.0,0.0,4.0E-4,0.00498,0.00695,0.00475,-14.656326,1.620679,-9.043324,0.251525,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3636,0.03398,0.035195835,0.09146,0.037018184,0.035385713,0.056585714,0.032275,0.099407695,0.25976956,0.3023611,0.3186923,0.3263625,0.30108696,0.0,0.0,0.0,0.0,0.0,0.5098065,0.81607974,0.52447885,-0.6984331,0.44647,0.0,0.0,0.0,4.0E-4,0.004,0.0058,0.003323077,-14.805027,1.552099,-9.538713,0.232125,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3637,0.034827273,0.04084667,0.11548846,0.05246923,0.0415,0.06027895,0.036975,0.09381727,0.21667142,0.25593573,0.2598941,0.28315926,0.28468966,0.0,0.0,0.0,0.0,0.0,0.4345996,0.7509003,0.4695264,-0.6234602,0.39567995,0.0,0.0,0.0,4.0E-4,0.0043,0.006075,0.004,-14.207976,1.6345142,-8.692476,0.22785,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3638,0.034857143,0.04277857,0.08381177,0.0408125,0.051157895,0.066986956,0.050447825,0.08976471,0.14552632,0.16724,0.20871666,0.16954,0.23767619,0.0,0.0,0.0,0.0,0.0,0.2804092,0.61068875,0.3985239,-0.51406544,0.23698997,0.0,0.0,0.0,5.0E-4,0.00503,0.0068,0.00495,-14.967033,1.6072671,-9.3121,0.207025,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3639,0.033575,0.035747617,0.09187222,0.040692728,0.04308919,0.0605,0.037103124,0.09954546,0.24440952,0.28346667,0.2949,0.3104348,0.3009,0.0,0.0,0.0,0.0,0.0,0.45695558,0.7764893,0.49526376,-0.65953857,0.42117158,0.0,0.0,0.0,4.0E-4,0.0042,0.0063,0.00383,-15.095077,1.5840548,-9.52939,0.23221667,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3640,0.033584617,0.049015384,0.09956744,0.04514386,0.0488,0.067725,0.044704348,0.10745833,0.22847408,0.2641091,0.27543333,0.28333157,0.24602954,0.0,0.0,0.0,0.0,0.0,0.41241378,0.72071797,0.43870112,-0.6052842,0.36023837,0.0,0.0,0.0,4.0E-4,0.0049571428,0.0069,0.004442857,-13.905197,1.8025514,-7.714175,0.23978572,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3641,0.033572726,0.04175,0.09258889,0.0402,0.04044,0.06028,0.041042857,0.0958,0.227375,0.2628,0.26856,0.2865,0.24426667,0.0,0.0,0.0,0.0,0.0,0.40014616,0.7348677,0.47414646,-0.6333779,0.40713236,0.0,0.0,0.0,4.0E-4,0.0041,0.006075,0.0042,-13.362875,1.8446738,-7.2440314,0.23263334,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3642,0.03358333,0.0376,0.09085,0.04388182,0.045766667,0.0642,0.04038,0.099614285,0.2138375,0.24116667,0.2568,0.2608,0.2434,0.0,0.0,0.0,0.0,0.0,0.4231193,0.7282455,0.44101968,-0.6,0.36440444,0.0,0.0,0.0,4.0E-4,0.0045,0.00665,0.0043,-14.078499,1.6593163,-8.484518,0.2317,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3643,0.0336,0.0522,0.056257144,0.028816666,0.056533333,0.07644286,0.060538463,0.09552,0.13755,0.15133333,0.18206666,0.15253334,0.1607,0.0,0.0,0.0,0.0,0.0,0.2241566,0.5009301,0.3117825,-0.40858766,0.1803321,0.0,0.0,0.0,5.0E-4,0.0058,0.007775,0.00613,-14.248931,1.8268325,-7.7998013,0.2079,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3644,0.0348,0.043207694,0.099533334,0.045103703,0.045423076,0.06424444,0.040941175,0.099325,0.22839,0.26746362,0.27170908,0.28769,0.2688706,0.0,0.0,0.0,0.0,0.0,0.41623595,0.73810244,0.46460444,-0.6175397,0.39383304,0.0,0.0,0.0,4.0E-4,0.00465,0.0065,0.0043,-14.364185,1.5625802,-9.192607,0.22853333,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3645,0.0342,0.0365,0.084022224,0.04481,0.04368889,0.06036,0.041775,0.08818889,0.17775,0.1976,0.209225,0.2124,0.22414,0.0,0.0,0.0,0.0,0.0,0.35712913,0.6671315,0.4069619,-0.5522006,0.3367733,0.0,0.0,0.0,5.0E-4,0.0043166666,0.006025,0.0042,-16.332378,1.3794755,-11.839557,0.2242,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3646,0.03511111,0.0432375,0.08971852,0.044554166,0.05024706,0.066389285,0.050510813,0.104873076,0.19924615,0.222192,0.2302,0.2461,0.21528,0.0,0.0,0.0,5.0E-5,0.0,0.34985778,0.64012206,0.37402862,-0.552315,0.31031606,0.0,0.0,0.0,4.0E-4,0.004971429,0.007,0.0052,-15.112043,1.6854216,-8.966329,0.23765,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3647,0.03421,0.05124286,0.0643875,0.02914359,0.04912222,0.064363636,0.0451,0.07938,0.1349875,0.1579,0.1994543,0.165425,0.24514137,0.0,0.0,0.0,0.0,0.0,0.2753856,0.63116574,0.43062958,-0.51206017,0.2594027,0.0,0.0,0.0,5.0E-4,0.00496,0.00645,0.0046,-14.515828,1.605933,-9.038876,0.2209,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3648,0.034225,0.0443,0.095572725,0.044848483,0.048575,0.068615384,0.048490908,0.09976,0.2087375,0.23986,0.24351667,0.25964,0.25381538,0.0,0.0,0.0,0.0,0.0,0.3458265,0.6678791,0.41877785,-0.56034386,0.35325244,0.0,0.0,0.0,4.0E-4,0.0049285716,0.0069,0.00494,-14.08631,1.9148127,-7.3564954,0.2201,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3649,0.03422,0.037784614,0.10349687,0.048563045,0.0408875,0.06450645,0.041289285,0.10349048,0.2242611,0.251935,0.25934166,0.27521113,0.26958856,0.0,0.0,0.0,0.0,0.0,0.4296263,0.7253158,0.42954072,-0.60162526,0.3684822,0.0,0.0,0.0,4.0E-4,0.00445,0.00665,0.0044545457,-14.109808,1.5498008,-9.104272,0.22068,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3650,0.034622855,0.0321,0.09497,0.043892857,0.036908332,0.061566666,0.038016666,0.10445,0.242825,0.27783334,0.29885,0.2998,0.29382,0.0,0.0,0.0,0.0,0.0,0.46630794,0.7742925,0.4820233,-0.6583584,0.39845943,0.0,0.0,0.0,4.0E-4,0.004,0.0063,0.0038428572,-15.180512,1.5389316,-9.864319,0.215825,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3651,0.033591665,0.058225,0.11235555,0.07531111,0.0755875,0.091157146,0.08676667,0.1123,0.15302,0.16689286,0.16323334,0.17576666,0.16495714,0.0,0.0,0.0,0.0,0.0,0.12826523,0.3058667,0.18485363,-0.28332898,0.15347503,0.0,0.0,0.0,6.0E-4,0.007777778,0.0093,0.008838462,-14.665885,1.795732,-8.167079,0.216925,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3652,0.0343,0.041707143,0.08774,0.032890625,0.03706667,0.060658332,0.033178948,0.09541875,0.26385,0.3189,0.326,0.3460375,0.31653124,0.0,0.0,0.0,0.0,0.0,0.48398846,0.8152512,0.5471547,-0.68624324,0.46881688,0.0,0.0,0.0,4.0E-4,0.00385,0.006,0.00334,-14.038949,1.7199061,-8.162625,0.2374,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3653,0.034775,0.040736362,0.08802353,0.036231577,0.040533334,0.06480476,0.03717,0.103357896,0.2484,0.2871875,0.30325,0.31435555,0.29341334,0.0,0.0,0.0,0.0,0.0,0.4709947,0.7816227,0.49160904,-0.6478526,0.41233504,0.0,0.0,0.0,4.0E-4,0.0041,0.006664286,0.00384,-14.413166,1.4770256,-9.758237,0.2405,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3654,0.034225,0.055866666,0.0846,0.03983077,0.04498889,0.068025,0.0439375,0.09928182,0.21265,0.23613846,0.2476,0.25506666,0.14305454,0.0,0.0,0.0,0.0,0.0,0.38643053,0.6985808,0.42757556,-0.5689505,0.363439,0.0,0.0,0.0,4.0E-4,0.004475,0.007,0.004466667,-14.384087,1.8266824,-7.874432,0.2398,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3655,0.0336,0.043206453,0.10387037,0.05651579,0.051356096,0.06611818,0.058503333,0.097186536,0.17331874,0.19718571,0.1934,0.21304584,0.1986772,0.0,0.0,0.0,0.0,0.0,0.2484632,0.53550965,0.33110088,-0.49045435,0.28144443,0.0,0.0,0.0,4.0E-4,0.005542105,0.0069,0.0058,-14.316145,1.7853475,-8.018688,0.21585,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3656,0.034790475,0.04135,0.108326666,0.049775,0.04472,0.06032941,0.04188182,0.09278333,0.20020834,0.23322856,0.23731111,0.25709167,0.28559393,0.0,0.0,0.0,0.0,0.0,0.3779858,0.69997936,0.43783766,-0.5946156,0.36664867,0.0,0.0,0.0,4.0E-4,0.0044625,0.00625,0.0043653846,-14.31015,1.5335299,-9.331511,0.22246072,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3657,0.034241665,0.03532143,0.099533334,0.046810824,0.0434,0.06590953,0.043146666,0.10504167,0.22873572,0.26341668,0.28342,0.28654167,0.27731904,0.0,0.0,0.0,0.0,0.0,0.41767797,0.73575586,0.4591916,-0.6226513,0.37058845,0.0,0.0,0.0,4.0E-4,0.0043,0.0065,0.0041,-14.03466,1.5437037,-9.091551,0.2218,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3658,0.0327,0.051985715,0.045475,0.02875,0.06352,0.07964,0.072333336,0.09926,0.10705,0.112625,0.12735,0.10686,0.16738,0.0,0.0,0.0,0.0,0.0,0.1569214,0.27551958,0.123957455,-0.23049423,0.037758708,0.0,0.0,0.0,5.0E-4,0.0065,0.008,0.0073,-16.2742,1.7313112,-9.399928,0.20115,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3659,0.033530768,0.053466666,0.092413336,0.044772,0.0368,0.06082857,0.0369,0.103583336,0.2164875,0.24455,0.25113332,0.260125,0.1835087,0.0,0.0,0.0,0.0,0.0,0.4746708,0.74377966,0.41596577,-0.61002564,0.3527474,0.0,0.0,0.0,4.0E-4,0.004,0.0064,0.0038222221,-14.969006,1.5590713,-9.601233,0.24278,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3660,0.03483158,0.05055185,0.096,0.044839624,0.050485715,0.07376383,0.043632608,0.11347021,0.22266977,0.24534445,0.276925,0.26337856,0.23804545,0.0,0.0,0.0,1.0E-4,0.0,0.44453436,0.72777057,0.41869056,-0.5793203,0.32486334,0.0,0.0,0.0,4.0E-4,0.004942857,0.0074,0.0047,-13.588146,1.6663918,-8.154232,0.2361,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3661,0.0342375,0.054616667,0.1053425,0.05263077,0.0419875,0.06571,0.057428572,0.099375,0.18964444,0.21650833,0.205225,0.23565,0.1839,0.0,0.0,0.0,0.0,0.0,0.2675094,0.5627048,0.3475049,-0.514939,0.31232998,0.0,0.0,0.0,4.0E-4,0.0047,0.0068,0.00575,-15.246347,1.8453017,-8.262252,0.22445,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3662,0.0342,0.05375,0.0857,0.0549,0.06063333,0.08077143,0.075025,0.10013333,0.131,0.14505,0.1494,0.1475,0.1276,0.0,0.0,0.0,0.0,0.0,0.14334647,0.33140245,0.19743522,-0.29816282,0.13354486,0.0,0.0,0.0,6.0E-4,0.0061916667,0.008316667,0.0076,-15.2911215,1.8624811,-8.210081,0.21833333,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3663,0.0342,0.0461,0.08545,0.0367375,0.0334,0.057366665,0.038566668,0.09535,0.234,0.26985,0.2658,0.2909,0.19585,0.0,0.0,0.0,0.0,0.0,0.4240199,0.74657756,0.47196457,-0.64497167,0.42098072,0.0,0.0,0.0,4.0E-4,0.00442,0.0059,0.004,-13.591853,1.8350104,-7.4069624,0.2395,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
